scenario,text,labels,time_phrase,id
TRUONG_HOC,ngày kia thi bài tập nhóm.,THI_CU,ngày kia,1179
VAN_PHONG,thứ 2 có nộp báo cáo kế hoạch.,NOP_BAO_CAO,thứ 2,1180
VAN_PHONG,thứ 6 soạn email hợp đồng.,GUI_EMAIL,thứ 6,1181
CA_NHAN,thứ 6 lịch hẹn bạn bè.,HEN_CA_NHAN,thứ 6,1182
TRUONG_HOC,nộp bài môn tiếng Anh trước cuối tuần.,NOP_BAI,chiều mai,1183
VAN_PHONG,theo dõi tiến độ kế hoạch trước 8h.,THEO_DOI_CONG_VIEC,tối nay,1184
TRUONG_HOC,học bài môn lập trình vào sáng mai.,HOC_TAP,sáng mai,1185
TRUONG_HOC,hôm nay hoàn thành bài tập bài tập nhóm.,NOP_BAI,hôm nay,1186
CA_NHAN,thứ 4 nhắc bạn bè.,NHAC_VIEC,thứ 4,1187
VAN_PHONG,chiều mai có meeting hợp đồng.,HEN_LICH,chiều mai,1188
VAN_PHONG,hôm nay có báo cáo tiến độ công việc.,THEO_DOI_CONG_VIEC,hôm nay,1189
TRUONG_HOC,thứ 7 nộp bài tập bài tập nhóm.,NOP_BAI,thứ 7,1190
TRUONG_HOC,nộp bài tập môn toán vào thứ 6.,NOP_BAI,thứ 6,1191
CA_NHAN,mua bác sĩ vào chiều mai.,MUA_SAM,chiều mai,1192
TRUONG_HOC,sáng mai có hoàn thành bài tập môn tiếng Anh.,NOP_BAI,sáng mai,1193
CA_NHAN,hẹn bạn bè vào thứ 4.,HEN_CA_NHAN,thứ 4,1194
TRUONG_HOC,chủ nhật có nộp bài tập bài tập nhóm.,NOP_BAI,chủ nhật,1195
TRUONG_HOC,chủ nhật chuẩn bị bài môn tiếng Anh.,HOC_TAP,chủ nhật,1196
TRUONG_HOC,chiều mai có họp lớp bài tập nhóm.,HOP_LOP,chiều mai,1197
CA_NHAN,sáng mai phải mua gia đình.,MUA_SAM,sáng mai,1198
TRUONG_HOC,sáng mai có nộp bài môn toán.,NOP_BAI,sáng mai,1199
VAN_PHONG,chủ nhật có theo dõi tiến độ tài liệu.,THEO_DOI_CONG_VIEC,chủ nhật,1200
CA_NHAN,mua bác sĩ trước cuối tuần.,MUA_SAM,thứ 2,1201
TRUONG_HOC,kiểm tra môn tiếng Anh trước ngày mai.,THI_CU,ngày kia,1202
TRUONG_HOC,thi bài tập nhóm vào thứ 3.,THI_CU,thứ 3,1203
VAN_PHONG,hẹn gặp dự án trước ngày mai.,HEN_LICH,thứ 5,1204
CA_NHAN,thứ 4 phải mua gia đình.,MUA_SAM,thứ 4,1205
TRUONG_HOC,học bài bài tập nhóm trước 8h.,HOC_TAP,chiều mai,1206
VAN_PHONG,thứ 6 báo cáo tiến độ kế hoạch.,THEO_DOI_CONG_VIEC,thứ 6,1207
VAN_PHONG,hôm nay có gửi báo cáo kế hoạch.,NOP_BAO_CAO,hôm nay,1208
VAN_PHONG,cuối tuần có gửi báo cáo tài liệu.,NOP_BAO_CAO,cuối tuần,1209
VAN_PHONG,gửi báo cáo hợp đồng trước 10h.,NOP_BAO_CAO,sáng mai,1210
TRUONG_HOC,thứ 7 phải thi giữa kỳ bài tập nhóm.,THI_CU,thứ 7,1211
CA_NHAN,chiều mai nhắc bạn bè.,NHAC_VIEC,chiều mai,1212
CA_NHAN,tối nay có lịch hẹn gia đình.,HEN_CA_NHAN,tối nay,1213
TRUONG_HOC,hoàn thành bài tập môn lập trình vào tối nay.,NOP_BAI,tối nay,1214
CA_NHAN,hẹn bác sĩ vào ngày mai.,HEN_CA_NHAN,ngày mai,1215
VAN_PHONG,tối nay nộp báo cáo dự án.,NOP_BAO_CAO,tối nay,1216
CA_NHAN,thứ 2 nhắc bạn bè.,NHAC_VIEC,thứ 2,1217
TRUONG_HOC,thứ 5 phải họp lớp môn toán.,HOP_LOP,thứ 5,1218
VAN_PHONG,báo cáo tiến độ công việc trước cuối tuần.,THEO_DOI_CONG_VIEC,tối nay,1219
TRUONG_HOC,thứ 3 có học bài môn toán.,HOC_TAP,thứ 3,1220
TRUONG_HOC,thứ 4 có nộp bài môn tiếng Anh.,NOP_BAI,thứ 4,1221
VAN_PHONG,chủ nhật cập nhật tiến độ hợp đồng.,THEO_DOI_CONG_VIEC,chủ nhật,1222
TRUONG_HOC,cuối tuần có hoàn thành bài tập môn tiếng Anh.,NOP_BAI,cuối tuần,1223
TRUONG_HOC,thứ 2 phải thi cuối kỳ môn toán.,THI_CU,thứ 2,1224
CA_NHAN,thứ 6 có nhắc bác sĩ.,NHAC_VIEC,thứ 6,1225
TRUONG_HOC,thứ 5 phải hoàn thành bài tập môn toán.,NOP_BAI,thứ 5,1226
TRUONG_HOC,họp lớp môn lập trình vào thứ 4.,HOP_LOP,thứ 4,1227
TRUONG_HOC,họp lớp môn văn trước thứ 6.,HOP_LOP,thứ 3,1228
VAN_PHONG,báo cáo tiến độ dự án trước ngày mai.,THEO_DOI_CONG_VIEC,thứ 3,1229
TRUONG_HOC,kiểm tra môn tiếng Anh vào tối nay.,THI_CU,tối nay,1230
TRUONG_HOC,ngày mai phải chuẩn bị bài môn toán.,HOC_TAP,ngày mai,1231
TRUONG_HOC,họp lớp môn tiếng Anh vào thứ 4.,HOP_LOP,thứ 4,1232
CA_NHAN,ngày mai nhớ đồ dùng cá nhân.,NHAC_VIEC,ngày mai,1233
TRUONG_HOC,tối nay có hoàn thành bài tập môn tiếng Anh.,NOP_BAI,tối nay,1234
CA_NHAN,phải làm bạn bè trước thứ 6.,NHAC_VIEC,thứ 2,1235
CA_NHAN,thứ 3 có đi mua gia đình.,MUA_SAM,thứ 3,1236
TRUONG_HOC,chủ nhật phải họp lớp môn tiếng Anh.,HOP_LOP,chủ nhật,1237
CA_NHAN,thứ 4 lịch hẹn bác sĩ.,HEN_CA_NHAN,thứ 4,1238
VAN_PHONG,gửi báo cáo công việc vào thứ 6.,NOP_BAO_CAO,thứ 6,1239
CA_NHAN,ngày kia phải lịch hẹn bác sĩ.,HEN_CA_NHAN,ngày kia,1240
CA_NHAN,thứ 7 có hẹn bạn bè.,HEN_CA_NHAN,thứ 7,1241
TRUONG_HOC,nộp bài bài tập nhóm vào thứ 4.,NOP_BAI,thứ 4,1242
VAN_PHONG,thứ 6 họp dự án.,HEN_LICH,thứ 6,1243
CA_NHAN,thứ 4 phải phải làm gia đình.,NHAC_VIEC,thứ 4,1244
TRUONG_HOC,học bài môn văn vào ngày kia.,HOC_TAP,ngày kia,1245
CA_NHAN,nhắc quà sinh nhật vào chiều mai.,NHAC_VIEC,chiều mai,1246
CA_NHAN,thứ 4 có lịch hẹn gia đình.,HEN_CA_NHAN,thứ 4,1247
CA_NHAN,đi gặp bác sĩ vào thứ 7.,HEN_CA_NHAN,thứ 7,1248
VAN_PHONG,gửi email dự án vào thứ 6.,GUI_EMAIL,thứ 6,1249
CA_NHAN,đi mua gia đình trước 10h.,MUA_SAM,thứ 6,1250
CA_NHAN,chiều mai có hẹn bạn bè.,HEN_CA_NHAN,chiều mai,1251
CA_NHAN,phải làm gia đình vào cuối tuần.,NHAC_VIEC,cuối tuần,1252
VAN_PHONG,trao đổi dự án vào chủ nhật.,HEN_LICH,chủ nhật,1253
CA_NHAN,đi mua đồ dùng cá nhân trước cuối tuần.,MUA_SAM,thứ 2,1254
CA_NHAN,thứ 6 phải hẹn bác sĩ.,HEN_CA_NHAN,thứ 6,1255
TRUONG_HOC,thứ 3 phải họp lớp môn lập trình.,HOP_LOP,thứ 3,1256
CA_NHAN,sáng mai phải phải làm quà sinh nhật.,NHAC_VIEC,sáng mai,1257
TRUONG_HOC,thứ 3 có họp lớp môn văn.,HOP_LOP,thứ 3,1258
VAN_PHONG,lịch hẹn công việc trước 10h.,HEN_LICH,chiều mai,1259
VAN_PHONG,gửi báo cáo công việc trước 17h.,NOP_BAO_CAO,ngày mai,1260
VAN_PHONG,lịch hẹn công việc vào tối nay.,HEN_LICH,tối nay,1261
TRUONG_HOC,thứ 4 sinh hoạt lớp bài tập nhóm.,HOP_LOP,thứ 4,1262
VAN_PHONG,gửi email công việc vào tối nay.,GUI_EMAIL,tối nay,1263
TRUONG_HOC,thi môn lập trình trước 8h.,THI_CU,thứ 3,1264
TRUONG_HOC,ngày mai có ôn bài môn lập trình.,HOC_TAP,ngày mai,1265
TRUONG_HOC,thứ 5 hoàn thành bài tập môn văn.,NOP_BAI,thứ 5,1266
CA_NHAN,nhớ gia đình trong hôm nay.,NHAC_VIEC,thứ 4,1267
CA_NHAN,chủ nhật có hẹn đồ dùng cá nhân.,HEN_CA_NHAN,chủ nhật,1268
CA_NHAN,thứ 4 phải hẹn đồ dùng cá nhân.,HEN_CA_NHAN,thứ 4,1269
TRUONG_HOC,thứ 2 phải nộp bài môn văn.,NOP_BAI,thứ 2,1270
CA_NHAN,mua bạn bè vào thứ 7.,MUA_SAM,thứ 7,1271
TRUONG_HOC,thứ 2 phải sinh hoạt lớp môn toán.,HOP_LOP,thứ 2,1272
TRUONG_HOC,chiều mai họp lớp môn toán.,HOP_LOP,chiều mai,1273
VAN_PHONG,trả lời email dự án trước 10h.,GUI_EMAIL,thứ 6,1274
CA_NHAN,thứ 7 phải đi gặp bác sĩ.,HEN_CA_NHAN,thứ 7,1275
TRUONG_HOC,chủ nhật có học bài môn văn.,HOC_TAP,chủ nhật,1276
TRUONG_HOC,tối nay phải nộp bài tập môn lập trình.,NOP_BAI,tối nay,1277
TRUONG_HOC,nộp bài tập môn tiếng Anh trước 10h.,NOP_BAI,thứ 2,1278
CA_NHAN,tối nay phải đi gặp đồ dùng cá nhân.,HEN_CA_NHAN,tối nay,1279
CA_NHAN,hẹn bạn bè trước 10h.,HEN_CA_NHAN,ngày mai,1280
CA_NHAN,đi mua gia đình vào sáng mai.,MUA_SAM,sáng mai,1281
VAN_PHONG,lịch hẹn hợp đồng vào tối nay.,HEN_LICH,tối nay,1282
TRUONG_HOC,cuối tuần thi giữa kỳ môn lập trình.,THI_CU,cuối tuần,1283
VAN_PHONG,thứ 2 có theo dõi tiến độ dự án.,THEO_DOI_CONG_VIEC,thứ 2,1284
CA_NHAN,chiều mai đi mua bạn bè.,MUA_SAM,chiều mai,1285
CA_NHAN,chủ nhật đặt mua bác sĩ.,MUA_SAM,chủ nhật,1286
CA_NHAN,sáng mai có nhớ quà sinh nhật.,NHAC_VIEC,sáng mai,1287
TRUONG_HOC,thứ 3 nộp bài tập bài tập nhóm.,NOP_BAI,thứ 3,1288
TRUONG_HOC,chiều mai phải học bài môn văn.,HOC_TAP,chiều mai,1289
VAN_PHONG,nộp báo cáo tài liệu vào thứ 3.,NOP_BAO_CAO,thứ 3,1290
TRUONG_HOC,thứ 5 thi môn tiếng Anh.,THI_CU,thứ 5,1291
CA_NHAN,cuối tuần hẹn quà sinh nhật.,HEN_CA_NHAN,cuối tuần,1292
TRUONG_HOC,học bài môn tiếng Anh trước 10h.,HOC_TAP,ngày kia,1293
TRUONG_HOC,thứ 3 chuẩn bị bài môn tiếng Anh.,HOC_TAP,thứ 3,1294
VAN_PHONG,meeting công việc trước 8h.,HEN_LICH,chủ nhật,1295
CA_NHAN,thứ 2 mua quà sinh nhật.,MUA_SAM,thứ 2,1296
VAN_PHONG,thứ 2 gửi email công việc.,GUI_EMAIL,thứ 2,1297
TRUONG_HOC,thứ 6 phải ôn bài môn toán.,HOC_TAP,thứ 6,1298
TRUONG_HOC,kiểm tra môn văn trước thứ 6.,THI_CU,thứ 7,1299
TRUONG_HOC,thứ 4 phải họp lớp môn toán.,HOP_LOP,thứ 4,1300
TRUONG_HOC,thứ 6 hoàn thành bài tập môn văn.,NOP_BAI,thứ 6,1301
CA_NHAN,đặt mua gia đình trong hôm nay.,MUA_SAM,sáng mai,1302
CA_NHAN,mua bác sĩ trước 17h.,MUA_SAM,sáng mai,1303
VAN_PHONG,chủ nhật phải báo cáo tiến độ hợp đồng.,THEO_DOI_CONG_VIEC,chủ nhật,1304
TRUONG_HOC,sinh hoạt lớp môn toán trước 10h.,HOP_LOP,thứ 5,1305
CA_NHAN,ngày kia có phải làm đồ dùng cá nhân.,NHAC_VIEC,ngày kia,1306
TRUONG_HOC,hôm nay thi môn tiếng Anh.,THI_CU,hôm nay,1307
TRUONG_HOC,chủ nhật có sinh hoạt lớp môn văn.,HOP_LOP,chủ nhật,1308
VAN_PHONG,ngày kia hoàn thành báo cáo dự án.,NOP_BAO_CAO,ngày kia,1309
CA_NHAN,hôm nay phải nhớ gia đình.,NHAC_VIEC,hôm nay,1310
TRUONG_HOC,thứ 5 phải thi cuối kỳ môn tiếng Anh.,THI_CU,thứ 5,1311
VAN_PHONG,gửi email công việc vào chủ nhật.,GUI_EMAIL,chủ nhật,1312
VAN_PHONG,meeting kế hoạch vào ngày mai.,HEN_LICH,ngày mai,1313
CA_NHAN,đi mua quà sinh nhật trước 8h.,MUA_SAM,ngày kia,1314
VAN_PHONG,thứ 7 cập nhật tiến độ kế hoạch.,THEO_DOI_CONG_VIEC,thứ 7,1315
CA_NHAN,thứ 2 có hẹn gia đình.,HEN_CA_NHAN,thứ 2,1316
VAN_PHONG,báo cáo tiến độ kế hoạch trước thứ 6.,THEO_DOI_CONG_VIEC,chiều mai,1317
TRUONG_HOC,hôm nay có nộp bài tập bài tập nhóm.,NOP_BAI,hôm nay,1318
TRUONG_HOC,thứ 4 chuẩn bị bài bài tập nhóm.,HOC_TAP,thứ 4,1319
TRUONG_HOC,thứ 2 có nộp bài tập bài tập nhóm.,NOP_BAI,thứ 2,1320
CA_NHAN,mua quà sinh nhật trước 17h.,MUA_SAM,thứ 3,1321
CA_NHAN,nhớ bạn bè vào thứ 3.,NHAC_VIEC,thứ 3,1322
VAN_PHONG,thứ 6 phải hoàn thành báo cáo kế hoạch.,NOP_BAO_CAO,thứ 6,1323
CA_NHAN,cuối tuần có nhắc đồ dùng cá nhân.,NHAC_VIEC,cuối tuần,1324
TRUONG_HOC,tối nay sinh hoạt lớp môn văn.,HOP_LOP,tối nay,1325
TRUONG_HOC,thứ 4 phải kiểm tra bài tập nhóm.,THI_CU,thứ 4,1326
TRUONG_HOC,kiểm tra môn văn vào thứ 4.,THI_CU,thứ 4,1327
CA_NHAN,ngày kia có đặt mua bạn bè.,MUA_SAM,ngày kia,1328
CA_NHAN,đi mua bác sĩ vào sáng mai.,MUA_SAM,sáng mai,1329
VAN_PHONG,thứ 2 có lịch hẹn dự án.,HEN_LICH,thứ 2,1330
CA_NHAN,thứ 2 có nhớ quà sinh nhật.,NHAC_VIEC,thứ 2,1331
TRUONG_HOC,sáng mai hoàn thành bài tập bài tập nhóm.,NOP_BAI,sáng mai,1332
CA_NHAN,lịch hẹn bạn bè trước 17h.,HEN_CA_NHAN,chủ nhật,1333
VAN_PHONG,thứ 6 có theo dõi tiến độ kế hoạch.,THEO_DOI_CONG_VIEC,thứ 6,1334
TRUONG_HOC,cuối tuần nộp bài tập môn lập trình.,NOP_BAI,cuối tuần,1335
TRUONG_HOC,thi giữa kỳ môn toán trước 10h.,THI_CU,chiều mai,1336
CA_NHAN,thứ 3 có đặt mua gia đình.,MUA_SAM,thứ 3,1337
CA_NHAN,lịch hẹn bác sĩ vào ngày mai.,HEN_CA_NHAN,ngày mai,1338
TRUONG_HOC,thứ 4 phải chuẩn bị bài môn tiếng Anh.,HOC_TAP,thứ 4,1339
CA_NHAN,thứ 7 phải đi gặp quà sinh nhật.,HEN_CA_NHAN,thứ 7,1340
CA_NHAN,hôm nay có đi gặp bạn bè.,HEN_CA_NHAN,hôm nay,1341
CA_NHAN,đi mua bạn bè vào thứ 7.,MUA_SAM,thứ 7,1342
CA_NHAN,thứ 4 nhắc bác sĩ.,NHAC_VIEC,thứ 4,1343
VAN_PHONG,chủ nhật phải gửi email dự án.,GUI_EMAIL,chủ nhật,1344
VAN_PHONG,thứ 7 phải trả lời email dự án.,GUI_EMAIL,thứ 7,1345
TRUONG_HOC,thứ 4 phải chuẩn bị bài môn lập trình.,HOC_TAP,thứ 4,1346
TRUONG_HOC,ngày kia có học bài môn tiếng Anh.,HOC_TAP,ngày kia,1347
TRUONG_HOC,chuẩn bị bài môn lập trình vào thứ 7.,HOC_TAP,thứ 7,1348
TRUONG_HOC,chủ nhật hoàn thành bài tập môn lập trình.,NOP_BAI,chủ nhật,1349
CA_NHAN,đặt mua quà sinh nhật trước 8h.,MUA_SAM,cuối tuần,1350
TRUONG_HOC,nộp bài môn lập trình vào thứ 4.,NOP_BAI,thứ 4,1351
VAN_PHONG,họp kế hoạch vào chiều mai.,HEN_LICH,chiều mai,1352
TRUONG_HOC,chiều mai có thi môn văn.,THI_CU,chiều mai,1353
CA_NHAN,thứ 4 phải hẹn gia đình.,HEN_CA_NHAN,thứ 4,1354
TRUONG_HOC,họp lớp môn lập trình trước 17h.,HOP_LOP,thứ 3,1355
VAN_PHONG,gửi email công việc trước thứ 6.,GUI_EMAIL,chiều mai,1356
TRUONG_HOC,thứ 3 thi giữa kỳ môn tiếng Anh.,THI_CU,thứ 3,1357
TRUONG_HOC,sáng mai hoàn thành bài tập môn văn.,NOP_BAI,sáng mai,1358
VAN_PHONG,soạn email tài liệu trước cuối tuần.,GUI_EMAIL,ngày kia,1359
CA_NHAN,ngày mai phải lịch hẹn bạn bè.,HEN_CA_NHAN,ngày mai,1360
CA_NHAN,tối nay phải làm quà sinh nhật.,NHAC_VIEC,tối nay,1361
VAN_PHONG,chiều mai phải hẹn gặp dự án.,HEN_LICH,chiều mai,1362
TRUONG_HOC,ôn bài bài tập nhóm trước ngày mai.,HOC_TAP,cuối tuần,1363
TRUONG_HOC,cuối tuần phải sinh hoạt lớp môn toán.,HOP_LOP,cuối tuần,1364
CA_NHAN,nhớ quà sinh nhật vào chiều mai.,NHAC_VIEC,chiều mai,1365
VAN_PHONG,trả lời email kế hoạch vào sáng mai.,GUI_EMAIL,sáng mai,1366
VAN_PHONG,soạn email dự án vào chiều mai.,GUI_EMAIL,chiều mai,1367
CA_NHAN,mua bác sĩ vào thứ 4.,MUA_SAM,thứ 4,1368
TRUONG_HOC,hoàn thành bài tập môn tiếng Anh vào hôm nay.,NOP_BAI,hôm nay,1369
VAN_PHONG,thứ 4 có trao đổi hợp đồng.,HEN_LICH,thứ 4,1370
CA_NHAN,phải làm bác sĩ trong hôm nay.,NHAC_VIEC,thứ 6,1371
TRUONG_HOC,cuối tuần phải thi giữa kỳ môn tiếng Anh.,THI_CU,cuối tuần,1372
TRUONG_HOC,thứ 7 phải nộp bài tập môn toán.,NOP_BAI,thứ 7,1373
CA_NHAN,thứ 2 phải phải làm bạn bè.,NHAC_VIEC,thứ 2,1374
VAN_PHONG,thứ 3 gửi email hợp đồng.,GUI_EMAIL,thứ 3,1375
VAN_PHONG,thứ 5 có cập nhật tiến độ tài liệu.,THEO_DOI_CONG_VIEC,thứ 5,1376
CA_NHAN,đặt mua bạn bè vào thứ 6.,MUA_SAM,thứ 6,1377
TRUONG_HOC,thứ 6 có họp lớp môn toán.,HOP_LOP,thứ 6,1378
VAN_PHONG,thứ 2 có meeting kế hoạch.,HEN_LICH,thứ 2,1379
CA_NHAN,đặt mua bác sĩ trước 8h.,MUA_SAM,thứ 4,1380
TRUONG_HOC,tối nay có thi cuối kỳ bài tập nhóm.,THI_CU,tối nay,1381
TRUONG_HOC,ngày kia thi giữa kỳ môn văn.,THI_CU,ngày kia,1382
CA_NHAN,chiều mai phải hẹn quà sinh nhật.,HEN_CA_NHAN,chiều mai,1383
CA_NHAN,lịch hẹn gia đình trước cuối tuần.,HEN_CA_NHAN,thứ 2,1384
TRUONG_HOC,thi giữa kỳ bài tập nhóm trước 8h.,THI_CU,hôm nay,1385
TRUONG_HOC,thi bài tập nhóm vào thứ 7.,THI_CU,thứ 7,1386
CA_NHAN,thứ 5 có nhắc gia đình.,NHAC_VIEC,thứ 5,1387
TRUONG_HOC,chủ nhật phải nộp bài tập môn toán.,NOP_BAI,chủ nhật,1388
CA_NHAN,ngày mai có đặt mua đồ dùng cá nhân.,MUA_SAM,ngày mai,1389
VAN_PHONG,trả lời email dự án vào ngày kia.,GUI_EMAIL,ngày kia,1390
TRUONG_HOC,ôn bài bài tập nhóm trước 17h.,HOC_TAP,tối nay,1391
TRUONG_HOC,sinh hoạt lớp môn tiếng Anh trong hôm nay.,HOP_LOP,chủ nhật,1392
VAN_PHONG,họp tài liệu trước ngày mai.,HEN_LICH,thứ 7,1393
VAN_PHONG,gửi báo cáo công việc vào ngày kia.,NOP_BAO_CAO,ngày kia,1394
CA_NHAN,hôm nay nhớ bạn bè.,NHAC_VIEC,hôm nay,1395
CA_NHAN,mua bạn bè trước cuối tuần.,MUA_SAM,thứ 3,1396
CA_NHAN,mua bác sĩ trước 8h.,MUA_SAM,tối nay,1397
TRUONG_HOC,thứ 5 phải thi môn toán.,THI_CU,thứ 5,1398
VAN_PHONG,ngày mai phải meeting kế hoạch.,HEN_LICH,ngày mai,1399
VAN_PHONG,thứ 6 nộp báo cáo dự án.,NOP_BAO_CAO,thứ 6,1400
TRUONG_HOC,sinh hoạt lớp môn tiếng Anh vào ngày kia.,HOP_LOP,ngày kia,1401
TRUONG_HOC,tối nay phải học bài môn tiếng Anh.,HOC_TAP,tối nay,1402
CA_NHAN,đi gặp bác sĩ vào thứ 6.,HEN_CA_NHAN,thứ 6,1403
VAN_PHONG,cuối tuần hẹn gặp công việc.,HEN_LICH,cuối tuần,1404
CA_NHAN,thứ 6 phải đi mua đồ dùng cá nhân.,MUA_SAM,thứ 6,1405
CA_NHAN,nhớ bạn bè trước 17h.,NHAC_VIEC,thứ 6,1406
VAN_PHONG,thứ 2 phải gửi báo cáo công việc.,NOP_BAO_CAO,thứ 2,1407
VAN_PHONG,báo cáo tiến độ hợp đồng vào thứ 7.,THEO_DOI_CONG_VIEC,thứ 7,1408
CA_NHAN,thứ 2 có mua bạn bè.,MUA_SAM,thứ 2,1409
VAN_PHONG,lịch hẹn dự án vào thứ 6.,HEN_LICH,thứ 6,1410
CA_NHAN,đi mua bác sĩ trước 8h.,MUA_SAM,thứ 5,1411
VAN_PHONG,thứ 7 phải theo dõi tiến độ dự án.,THEO_DOI_CONG_VIEC,thứ 7,1412
VAN_PHONG,trả lời email công việc trước 17h.,GUI_EMAIL,thứ 2,1413
VAN_PHONG,gửi email dự án trước 17h.,GUI_EMAIL,thứ 2,1414
VAN_PHONG,chủ nhật lịch hẹn dự án.,HEN_LICH,chủ nhật,1415
VAN_PHONG,chiều mai có báo cáo tiến độ hợp đồng.,THEO_DOI_CONG_VIEC,chiều mai,1416
VAN_PHONG,theo dõi tiến độ tài liệu vào hôm nay.,THEO_DOI_CONG_VIEC,hôm nay,1417
TRUONG_HOC,thứ 3 có thi cuối kỳ môn toán.,THI_CU,thứ 3,1418
VAN_PHONG,cuối tuần họp hợp đồng.,HEN_LICH,cuối tuần,1419
CA_NHAN,tối nay nhắc đồ dùng cá nhân.,NHAC_VIEC,tối nay,1420
VAN_PHONG,gửi email hợp đồng trước ngày mai.,GUI_EMAIL,ngày mai,1421
CA_NHAN,cuối tuần mua đồ dùng cá nhân.,MUA_SAM,cuối tuần,1422
CA_NHAN,phải làm bác sĩ vào chiều mai.,NHAC_VIEC,chiều mai,1423
CA_NHAN,thứ 7 đặt mua bạn bè.,MUA_SAM,thứ 7,1424
VAN_PHONG,ngày kia có nộp báo cáo kế hoạch.,NOP_BAO_CAO,ngày kia,1425
TRUONG_HOC,nộp bài tập môn tiếng Anh trước 10h.,NOP_BAI,sáng mai,1426
TRUONG_HOC,thứ 7 phải chuẩn bị bài môn lập trình.,HOC_TAP,thứ 7,1427
TRUONG_HOC,chiều mai có họp lớp môn tiếng Anh.,HOP_LOP,chiều mai,1428
VAN_PHONG,soạn email hợp đồng vào chủ nhật.,GUI_EMAIL,chủ nhật,1429
CA_NHAN,ngày mai có nhắc bác sĩ.,NHAC_VIEC,ngày mai,1430
CA_NHAN,cuối tuần hẹn bác sĩ.,HEN_CA_NHAN,cuối tuần,1431
CA_NHAN,thứ 2 phải đặt mua bác sĩ.,MUA_SAM,thứ 2,1432
CA_NHAN,mua quà sinh nhật vào chủ nhật.,MUA_SAM,chủ nhật,1433
VAN_PHONG,sáng mai có trả lời email kế hoạch.,GUI_EMAIL,sáng mai,1434
CA_NHAN,nhắc đồ dùng cá nhân vào thứ 3.,NHAC_VIEC,thứ 3,1435
VAN_PHONG,thứ 2 có gửi email tài liệu.,GUI_EMAIL,thứ 2,1436
CA_NHAN,đặt mua quà sinh nhật trước ngày mai.,MUA_SAM,chủ nhật,1437
TRUONG_HOC,tối nay phải hoàn thành bài tập bài tập nhóm.,NOP_BAI,tối nay,1438
VAN_PHONG,cuối tuần phải hẹn gặp kế hoạch.,HEN_LICH,cuối tuần,1439
TRUONG_HOC,ôn bài bài tập nhóm vào thứ 3.,HOC_TAP,thứ 3,1440
VAN_PHONG,sáng mai có theo dõi tiến độ công việc.,THEO_DOI_CONG_VIEC,sáng mai,1441
VAN_PHONG,thứ 4 phải cập nhật tiến độ công việc.,THEO_DOI_CONG_VIEC,thứ 4,1442
VAN_PHONG,thứ 6 soạn email tài liệu.,GUI_EMAIL,thứ 6,1443
CA_NHAN,thứ 6 phải lịch hẹn đồ dùng cá nhân.,HEN_CA_NHAN,thứ 6,1444
TRUONG_HOC,thứ 6 ôn bài bài tập nhóm.,HOC_TAP,thứ 6,1445
VAN_PHONG,thứ 7 phải gửi email tài liệu.,GUI_EMAIL,thứ 7,1446
CA_NHAN,thứ 7 đặt mua đồ dùng cá nhân.,MUA_SAM,thứ 7,1447
VAN_PHONG,ngày kia có gửi email dự án.,GUI_EMAIL,ngày kia,1448
VAN_PHONG,thứ 3 có hoàn thành báo cáo hợp đồng.,NOP_BAO_CAO,thứ 3,1449
TRUONG_HOC,hoàn thành bài tập môn tiếng Anh vào thứ 2.,NOP_BAI,thứ 2,1450
TRUONG_HOC,ngày kia phải nộp bài tập bài tập nhóm.,NOP_BAI,ngày kia,1451
TRUONG_HOC,thứ 7 phải chuẩn bị bài môn văn.,HOC_TAP,thứ 7,1452
TRUONG_HOC,ôn bài môn văn vào ngày kia.,HOC_TAP,ngày kia,1453
VAN_PHONG,sáng mai cập nhật tiến độ công việc.,THEO_DOI_CONG_VIEC,sáng mai,1454
VAN_PHONG,hôm nay trao đổi tài liệu.,HEN_LICH,hôm nay,1455
CA_NHAN,ngày mai có đặt mua bác sĩ.,MUA_SAM,ngày mai,1456
VAN_PHONG,báo cáo tiến độ công việc vào thứ 4.,THEO_DOI_CONG_VIEC,thứ 4,1457
CA_NHAN,cuối tuần phải phải làm quà sinh nhật.,NHAC_VIEC,cuối tuần,1458
CA_NHAN,thứ 3 phải đặt mua bác sĩ.,MUA_SAM,thứ 3,1459
VAN_PHONG,hoàn thành báo cáo hợp đồng vào thứ 6.,NOP_BAO_CAO,thứ 6,1460
TRUONG_HOC,chuẩn bị bài môn toán vào thứ 6.,HOC_TAP,thứ 6,1461
TRUONG_HOC,tối nay có thi giữa kỳ môn tiếng Anh.,THI_CU,tối nay,1462
CA_NHAN,thứ 6 có đi mua bác sĩ.,MUA_SAM,thứ 6,1463
CA_NHAN,ngày kia có đi gặp đồ dùng cá nhân.,HEN_CA_NHAN,ngày kia,1464
TRUONG_HOC,ngày mai phải nộp bài tập môn tiếng Anh.,NOP_BAI,ngày mai,1465
TRUONG_HOC,sinh hoạt lớp môn tiếng Anh trước 17h.,HOP_LOP,thứ 7,1466
TRUONG_HOC,họp lớp môn tiếng Anh trước thứ 6.,HOP_LOP,hôm nay,1467
VAN_PHONG,thứ 4 có trả lời email kế hoạch.,GUI_EMAIL,thứ 4,1468
TRUONG_HOC,tối nay sinh hoạt lớp bài tập nhóm.,HOP_LOP,tối nay,1469
